,stats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,stats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,stats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,gg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,gg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bet,Book,Date,Market,Other    ,LineTaken   ,Edge  ,Ignore,TrueL,Decim,Betsize    ,Sport,,Opp,Total Stake,Rich Stake,Other Stake,Grade,CloseLine    ,CloseOther    ,Ignore,CloseEdge,Trueline,Net,ExpWinPlace,Date,RunExpWinPlace,RunNet,Bankroll,Kelly,Time,PIN M,PIN M$,PIN O,PIN O$,BM M,BM O,PM M,PM M$,PM O,PM O$,ST M,ST M$,ST O,ST O$,KAL M,KAL M$,KAL O,KAL O$,FD M,FD O,BOL M,BOL O,BOV M,BOV O,NV M,NV M$,NV O,NV O$,PX M,PX M$,PX O,PX O$,CZR M,CZR O,BM M$,BM O$,DK M,DK O,4C M,4C M$,4C O,4C O$
Florida +3.5 L,SHti-pa,1/24/2026,128,-104,132,7.29%,3.14%,116.2352941,2.32,#REF!,Basketball,spread,Auburn,"$1,700.00 ","$1,190.00 ","$1,190.00 ",L,,,,,,"$1,190.00 ",$86.76 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:17:17:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kent State ml L,SHti-pa,1/24/2026,-174,136,-115,12.13%,6.49%,-149.8686131,1.87,#REF!,Basketball,moneyline,Eastern Michigan,$800.00 ,$560.00 ,$560.00 ,W,,,,,,$486.96 ,$67.95 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:17:24:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VCU ml L,SHti-pa,1/24/2026,-139,124,-109,8.48%,4.42%,-130.2761506,1.917,#REF!,Basketball,moneyline,Davidson,$625.00 ,$437.50 ,$437.50 ,W,,,,,,$401.38 ,$37.08 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:17:28:51,$166.00 ,"$1,500.00 ",$124.00 ,"$1,500.00 ",$139.00 ,$105.00 ,$138.00 ,$218.00 ,$108.00 ,$147.00 ,,,,,$131.00 ,$501.00 ,$114.00 ,"$1,200.00 ",$138.00 ,$108.00 ,,,,,$159.00 ,$184.00 ,$118.00 ,$137.00 ,,,,,$135.00 ,$105.00 ,"$1,000.00 ","$1,000.00 ",$145.00 ,$114.00 ,,,,
VCU +1.5 L,SHti-pa,1/24/2026,-136,101,107,11.09%,5.36%,-115.8305085,2.07,#REF!,Basketball,spread,Davidson,$650.00 ,$455.00 ,$455.00 ,W,,,,,,$486.85 ,$50.47 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:17:29:14,$136.00 ,"$1,500.00 ",$101.00 ,"$1,500.00 ",$150.00 ,$100.00 ,,,,,,,,,$116.00 ,$542.00 ,$103.00 ,$77.00 ,,,,,,,,,,,,,,,$115.00 ,$115.00 ,"$1,000.00 ","$1,000.00 ",$130.00 ,$100.00 ,,,,
Stephen F. Austin ml L,SHti-pa,1/24/2026,-211,211,-133,18.86%,10.76%,-211,1.752,#REF!,Basketball,moneyline,Lamar,"$1,225.00 ",$857.50 ,$857.50 ,W,,,,,,$644.74 ,$161.70 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:17:33:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida State +8.5 L,SHti-pa,1/24/2026,-155,114,-103,11.43%,5.80%,-130.0784314,1.971,#REF!,Basketball,spread,SMU,$725.00 ,$507.50 ,$507.50 ,W,,,,,,$492.72 ,$57.99 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:17:34:36,$155.00 ,"$1,200.00 ",$114.00 ,"$1,200.00 ",,,,,,,,,,,$168.00 ,$172.00 ,$124.00 ,$72.00 ,,,,,,,,,,,,,,,$135.00 ,$105.00 ,,,$145.00 ,$105.00 ,,,,
Memphis +16.5 L,SHti-pa,1/24/2026,-171,113,114,22.70%,10.61%,-134.402214,2.14,#REF!,Basketball,spread,Wichita State,$600.00 ,$420.00 ,$420.00 ,W,,,,,,$478.80 ,$95.36 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:17:40:23,,,,,$171.00 ,$113.00 ,,,,,,,,,$148.00 ,$324.00 ,$161.00 ,$257.00 ,,,,,,,,,,,,,,,$105.00 ,$125.00 ,"$1,000.00 ","$1,000.00 ",$150.00 ,$110.00 ,,,,
Northern Iowa ml L,SHti-pa,1/24/2026,-265,269,-192,10.75%,7.07%,-267.9041096,1.521,#REF!,Basketball,moneyline,Murray State,"$1,350.00 ",$945.00 ,$945.00 ,W,,,,,,$492.19 ,$101.55 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:17:42:29,,,,,$397.00 ,$269.00 ,$355.00 ,$43.00 ,$178.00 ,$17.00 ,,,,,$404.00 ,$30.00 ,$166.00 ,$482.00 ,$265.00 ,$200.00 ,,,,,,,,,$252.00 ,$111.00 ,$213.00 ,$49.00 ,$240.00 ,$185.00 ,"$1,000.00 ","$1,000.00 ",$270.00 ,$200.00 ,,,,
Air Force +40.5 L,SHti-pa,1/24/2026,-139,105,104,10.95%,5.37%,-119.2259414,2.04,#REF!,Basketball,spread,Boise State,$650.00 ,$455.00 ,$455.00 ,L,,,,,,$455.00 ,$49.80 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:17:43:20,,,,,$139.00 ,$105.00 ,,,,,,,,,,,,,$140.00 ,$105.00 ,,,,,,,,,,,,,$115.00 ,$115.00 ,"$1,000.00 ","$1,000.00 ",$105.00 ,$125.00 ,,,,
Kent State ml L,BRti-pa,1/24/2026,116,-162,185,22.03%,7.73%,133.5572519,2.85,#REF!,Basketball,moneyline,Eastern Michigan,$375.00 ,$262.50 ,$262.50 ,W,,,,,,$485.63 ,$57.82 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:17:54:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Memphis +14.5 L,BRti-pa,1/24/2026,-280,200,-156,12.99%,7.91%,-221.0526316,1.641,#REF!,Basketball,spread,Wichita State,"$1,075.00 ",$752.50 ,$752.50 ,L,,,,,,$752.50 ,$97.74 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:17:57:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida State u160.5 L,BRti-pa,1/24/2026,100,-100,108,4.00%,1.92%,100,2.08,#REF!,Basketball,total,SMU,$400.00 ,$280.00 ,$280.00 ,L,,,,,,$280.00 ,$11.20 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:18:01:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida ml L,BRti-pa,1/24/2026,-128,100,116,14.25%,6.60%,-112.2807018,2.16,#REF!,Basketball,spread,Auburn,"$2,000.00 ","$1,400.00 ","$1,400.00 ",L,,,,,,"$1,400.00 ",$199.47 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:18:01:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah +13.5 L,BRti-pa,1/24/2026,-118,-101,117,12.53%,5.78%,-107.7209556,2.17,#REF!,Basketball,spread,BYU,$575.00 ,$402.50 ,$402.50 ,L,,,,,,$402.50 ,$50.45 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:18:03:27,$118.00 ,"$3,000.00 ",$104.00 ,"$3,000.00 ",$142.00 ,$101.00 ,,,,,,,,,,,,,$120.00 ,$110.00 ,,,,,$121.00 ,$164.00 ,$111.00 ,$158.00 ,,,,,$120.00 ,$110.00 ,"$1,000.00 ","$1,000.00 ",$115.00 ,$115.00 ,,,,
Utah +14.5 L,BRti-pa,1/24/2026,-143,116,-110,6.85%,3.59%,-127.1111111,1.909,#REF!,Basketball,spread,BYU,$750.00 ,$525.00 ,$525.00 ,L,,,,,,$525.00 ,$35.96 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:18:03:45,$143.00 ,"$3,000.00 ",$116.00 ,"$3,000.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,$145.00 ,$105.00 ,,,$140.00 ,$100.00 ,,,,
Davidson ml L,SHti-pa,1/24/2026,312,-389,550,51.96%,7.99%,327.7464213,6.5,#REF!,Basketball,moneyline,VCU,$125.00 ,$87.50 ,$87.50 ,L,,,,,,$87.50 ,$45.46 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:18:09:02,$265.00 ,$750.00 ,$389.00 ,$750.00 ,$312.00 ,$478.00 ,$300.00 ,$144.00 ,$355.00 ,$196.00 ,,,,,$280.00 ,$104.00 ,$381.00 ,$27.00 ,$300.00 ,$430.00 ,,,,,$285.00 ,$112.00 ,$443.00 ,$244.00 ,$253.00 ,$91.00 ,$393.00 ,$87.00 ,$290.00 ,$400.00 ,"$1,000.00 ","$1,000.00 ",$280.00 ,$395.00 ,,,,
Davidson +8.5 L,SHti-pa,1/24/2026,-200,200,110,40.00%,19.05%,-200,2.1,#REF!,Basketball,spread,VCU,$625.00 ,$437.50 ,$437.50 ,W,,,,,,$481.25 ,$175.00 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:18:09:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Auburn o141.5 L,SHti-pa,1/24/2026,100,-120,125,7.61%,3.38%,109.0909091,2.25,#REF!,Basketball,total,Florida,$800.00 ,$560.00 ,$560.00 ,W,,,,,,$700.00 ,$42.61 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:18:10:28,,,,,$110.00 ,$120.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,$110.00 ,$120.00 ,"$1,000.00 ","$1,000.00 ",$100.00 ,$130.00 ,,,,
Tulsa o158.5 L,SHti-pa,1/24/2026,-120,-110,120,12.23%,5.56%,-104.1322314,2.2,#REF!,Basketball,total,Rice,$375.00 ,$262.50 ,$262.50 ,W,,,,,,$315.00 ,$32.10 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:18:12:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Michigan +1.5 L,SHti-pa,1/24/2026,105,-105,116,5.37%,2.48%,105,2.16,#REF!,Basketball,spread,Central Michigan,$600.00 ,$420.00 ,$420.00 ,W,,,,,,$487.20 ,$22.54 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:18:15:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Michigan ml L,SHti-pa,1/24/2026,111,-111,135,11.37%,4.84%,111,2.35,#REF!,Basketball,moneyline,Central Michigan,$500.00 ,$350.00 ,$350.00 ,W,,,,,,$472.50 ,$39.81 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:18:15:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central Michigan +2.5 L,SHti-pa,1/24/2026,-125,-105,120,14.47%,6.58%,-108.4656085,2.2,#REF!,Basketball,spread,Western Michigan,$575.00 ,$402.50 ,$402.50 ,L,,,,,,$402.50 ,$58.23 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:18:22:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSU o167.5 L,SHti-pa,1/24/2026,-110,-120,143,19.04%,7.84%,104.1322314,2.43,#REF!,Basketball,total,Arkansas,$979.00 ,$685.30 ,$685.30 ,L,,,,,,$685.30 ,$130.48 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:18:43:57,,,,,$110.00 ,$120.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,$150.00 ,$220.00 ,"$1,000.00 ","$1,000.00 ",,,,,,
Davidson +3.5 L,SHti-pa,1/24/2026,-176,129,-108,14.31%,7.43%,-146.0289855,1.926,#REF!,Basketball,spread,VCU,$725.00 ,$507.50 ,$507.50 ,L,,,,,,$507.50 ,$72.63 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:18:48:24,$176.00 ,$500.00 ,$129.00 ,$500.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toledo ml L,SHti-pa,1/24/2026,200,-265,255,11.70%,3.30%,217.8082192,3.55,#REF!,Basketball,moneyline,Bowling Green,$250.00 ,$175.00 ,$175.00 ,W,,,,,,$446.25 ,$20.48 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:18:51:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah +12.5 L,SHti-pa,1/24/2026,-123,-107,125,16.15%,7.18%,-106.7055027,2.25,#REF!,Basketball,spread,BYU,"$1,840.00 ","$1,288.00 ","$1,288.00 ",L,,,,,,"$1,288.00 ",$208.01 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:19:01:28,,,,,$123.00 ,$107.00 ,,,,,,,,,$107.00 ,"$1,900.00 ",$121.00 ,$143.00 ,$102.00 ,$130.00 ,,,,,,,,,,,,,$105.00 ,$125.00 ,"$1,000.00 ","$1,000.00 ",$115.00 ,$115.00 ,,,,
Utah +12.5 L,BPti-pa,1/24/2026,-102,-122,133,11.57%,4.97%,108.8323618,2.33,#REF!,Basketball,spread,BYU,$400.00 ,$280.00 ,$280.00 ,L,,,,,,$280.00 ,$32.40 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:19:02:43,,,,,$102.00 ,$138.00 ,,,,,,,,,$107.00 ,"$1,500.00 ",$126.00 ,$451.00 ,$102.00 ,$130.00 ,,,,,,,,,,,,,$105.00 ,$125.00 ,$250.00 ,$287.00 ,$115.00 ,$115.00 ,,,,
Seattle +6.5 L,SHti-pa,1/24/2026,-114,-114,116,8.00%,3.70%,100,2.16,#REF!,Basketball,spread,Pacific,$600.00 ,$420.00 ,$420.00 ,W,,,,,,$487.20 ,$33.60 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:19:09:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lafayette +2.5 L,SHti-pa,1/24/2026,-125,-105,117,12.91%,5.95%,-108.4656085,2.17,#REF!,Basketball,spread,Lehigh,$575.00 ,$402.50 ,$402.50 ,L,,,,,,$402.50 ,$51.95 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:19:16:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orlando Magic 2q ml L,SHti-pa,1/24/2026,164,-213,280,35.88%,9.44%,179.6549521,3.8,#REF!,Basketball,2q moneyline,Cleveland Cavaliers,$450.00 ,$315.00 ,$315.00 ,L,,,,,,$315.00 ,$113.03 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:19:44:49,$159.00 ,$800.00 ,$216.00 ,$800.00 ,$164.00 ,$213.00 ,,,,,,,,,,,,,$162.00 ,$210.00 ,,,,,,,,,,,,,,,"$1,000.00 ","$1,000.00 ",$175.00 ,$230.00 ,,,,
TCU u157.5 L,SHti-pa,1/24/2026,-133,-101,123,18.60%,8.34%,-113.5979263,2.23,#REF!,Basketball,total,Baylor,$350.00 ,$245.00 ,$245.00 ,L,,,,,,$245.00 ,$45.57 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:19:51:17,$133.00 ,$500.00 ,$101.00 ,$500.00 ,,,,,,,,,,,$131.00 ,$361.00 ,$142.00 ,$206.00 ,,,,,,,,,,,,,,,$170.00 ,$120.00 ,,,$135.00 ,$100.00 ,,,,
Cleveland Cavaliers u218.5 L,SHti-pa,1/24/2026,109,-137,143,10.05%,4.13%,120.814346,2.43,#REF!,Basketball,total,Orlando Magic,"$1,200.00 ",$840.00 ,$840.00 ,L,,,,,,$840.00 ,$84.40 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:19:59:43,,,,,$109.00 ,$137.00 ,,,,,,,,,,,,,$108.00 ,$132.00 ,,,,,,,,,,,,,$100.00 ,$140.00 ,"$1,000.00 ","$1,000.00 ",$105.00 ,$140.00 ,,,,
TCU o153.5 L,SHti-pa,1/24/2026,-170,122,102,17.76%,8.79%,-139.7777778,2.02,#REF!,Basketball,total,Baylor,$425.00 ,$297.50 ,$297.50 ,W,,,,,,$303.45 ,$52.82 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:20:04:25,,,,,$170.00 ,$122.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,$220.00 ,$150.00 ,"$1,000.00 ","$1,000.00 ",,,,,,
Boston College +6.5 L,SHti-pa,1/24/2026,102,-110,132,12.73%,5.49%,105.8095238,2.32,#REF!,Basketball,spread,Notre Dame,$525.00 ,$367.50 ,$367.50 ,W,,,,,,$485.10 ,$46.77 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:20:07:41,$112.00 ,$750.00 ,$118.00 ,$750.00 ,$121.00 ,$110.00 ,,,,,,,,,,,,,$102.00 ,$136.00 ,,,,,$112.00 ,$82.00 ,$118.00 ,$84.00 ,$113.00 ,$66.00 ,$119.00 ,$68.00 ,,,"$1,000.00 ","$1,000.00 ",,,,,,
Boston Celtics u236.5 L,SHti-pa,1/24/2026,-107,-109,123,11.00%,4.93%,100.8943344,2.23,#REF!,Basketball,total,Chicago Bulls,"$1,400.00 ",$980.00 ,$980.00 ,W,,,,,,"$1,205.40 ",$107.84 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:20:16:27,$107.00 ,"$5,600.00 ",$109.00 ,"$5,600.00 ",$113.00 ,$114.00 ,,,,,,,,,,,,,$128.00 ,$104.00 ,,,,,,,,,,,,,$135.00 ,$105.00 ,"$1,000.00 ","$1,000.00 ",$135.00 ,$100.00 ,,,,
Iona -9.5 L,SHti-pa,1/24/2026,-113,113,-113,0.00%,0.00%,-113,1.885,#REF!,Basketball,spread,Manhattan,$600.00 ,$420.00 ,$420.00 ,L,,,,,,$420.00 ,$0.00 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:20:19:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manhattan o119.5 L,SHti-pa,1/24/2026,-108,108,112,10.08%,4.75%,-108,2.12,#REF!,Basketball,total,Iona,$400.00 ,$280.00 ,$280.00 ,W,,,,,,$313.60 ,$28.22 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:20:23:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana State ml L,SHti-pa,1/24/2026,-190,190,-133,14.78%,8.44%,-190,1.752,#REF!,Basketball,moneyline,Weber State,$925.00 ,$647.50 ,$647.50 ,W,,,,,,$486.84 ,$95.69 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:20:24:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lafayette ml L,SHti-pa,1/24/2026,315,-315,400,20.48%,4.10%,315,5,#REF!,Basketball,moneyline,Lehigh,$175.00 ,$122.50 ,$122.50 ,L,,,,,,$122.50 ,$25.09 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:20:42:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UC Santa Barbara ml L,SHti-pa,1/24/2026,-132,132,-115,6.37%,3.41%,-132,1.87,#REF!,Basketball,moneyline,Long Beach State,$800.00 ,$560.00 ,$560.00 ,W,,,,,,$486.96 ,$35.68 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:20:44:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tampa Bay Lightning o11.5 L,SHti-pa,1/24/2026,-144,118,-115,5.19%,2.78%,-128.6557377,1.87,#REF!,Hockey,total,Columbus Blue Jackets,"$1,150.00 ",$805.00 ,$805.00 ,W,,,,,,$700.00 ,$41.81 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:21:16:20,$153.00 ,"$3,000.00 ",$126.00 ,"$3,000.00 ",$167.00 ,$130.00 ,,,,,,,,,,,,,$155.00 ,$122.00 ,,,,,,,,,,,,,$135.00 ,$105.00 ,"$1,000.00 ","$1,000.00 ",$140.00 ,$110.00 ,,,,
Grand Canyon -3.5 L,SHti-pa,1/24/2026,-120,-107,100,2.69%,1.34%,-105.5225149,2,#REF!,Basketball,spread,Fresno State,$700.00 ,$490.00 ,$490.00 ,W,,,,,,$490.00 ,$13.17 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:21:18:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carolina Hurricanes o6 L,SHti-pa,1/24/2026,117,-141,150,10.15%,4.06%,126.9585062,2.5,#REF!,Hockey,total,Ottawa Senators,$750.00 ,$525.00 ,$525.00 ,L,,,,,,$525.00 ,$53.30 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:21:44:54,$117.00 ,"$2,000.00 ",$141.00 ,"$2,000.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carolina Hurricanes -3.5 L,SHti-pa,1/24/2026,149,-193,215,19.31%,6.13%,164.0170648,3.15,#REF!,Hockey,spread,Ottawa Senators,$500.00 ,$350.00 ,$350.00 ,L,,,,,,$350.00 ,$67.59 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:21:48:28,,,,,$149.00 ,$193.00 ,,,,,,,,,,,,,$154.00 ,$205.00 ,,,,,,,,,,,,,,,"$1,000.00 ","$1,000.00 ",,,,,,
Carolina Hurricanes o5.5 L,SHti-pa,1/24/2026,-164,130,-128,4.79%,2.69%,-142.8787879,1.781,#REF!,Hockey,total,Ottawa Senators,"$1,275.00 ",$892.50 ,$892.50 ,L,,,,,,$892.50 ,$42.71 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:21:48:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chicago Bulls +1.5 L,SHti-pa,1/24/2026,-171,137,-134,4.65%,2.66%,-149.5461255,1.746,#REF!,Basketball,spread,Boston Celtics,"$3,000.00 ","$2,100.00 ","$2,100.00 ",W,,,,,,"$1,567.16 ",$97.63 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:21:50:36,,,,,$171.00 ,$137.00 ,,,,,,,,,,,,,$205.00 ,$152.00 ,,,,,,,,,,,,,$160.00 ,$115.00 ,"$1,000.00 ","$1,000.00 ",$165.00 ,$120.00 ,,,,
California u148.5 L,SHti-pa,1/24/2026,-122,-108,114,10.04%,4.69%,-105.8391725,2.14,#REF!,Basketball,total,Stanford,$375.00 ,$262.50 ,$262.50 ,W,,,,,,$299.25 ,$26.34 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:21:57:38,,,,,$122.00 ,$108.00 ,,,,,,,,,"$1,428.00 ",$519.00 ,"$5,268.00 ",$273.00 ,,,,,,,,,,,,,,,$100.00 ,$140.00 ,"$1,000.00 ","$1,000.00 ",$115.00 ,$115.00 ,,,,
Boston Celtics u232.5 L,SHti-pa,1/24/2026,108,-136,133,5.97%,2.56%,119.8644068,2.33,#REF!,Basketball,total,Chicago Bulls,"$1,050.00 ",$735.00 ,$735.00 ,W,,,,,,$977.55 ,$43.91 ,1/24/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:21:54:29,,,,,$101.00 ,$131.00 ,,,,,,,,,,,,,$108.00 ,$132.00 ,,,,,,,,,,,,,$110.00 ,$150.00 ,"$1,000.00 ","$1,000.00 ",$135.00 ,$185.00 ,,,,
Santa Clara o152.5 L,SHti-pa,1/25/2026,-112,-119,120,8.45%,3.84%,102.8538813,2.2,#REF!,Basketball,total,UC San Diego,$375.00 ,$262.50 ,$262.50 ,W,,,,,,$315.00 ,$22.19 ,1/25/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:22:02:06,,,,,$112.00 ,$119.00 ,,,,,,,,,$114.00 ,$450.00 ,$276.00 ,$493.00 ,$122.00 ,$108.00 ,,,,,,,,,,,,,,,"$1,000.00 ","$1,000.00 ",$105.00 ,$125.00 ,,,,
Chicago Bulls ml L,SHti-pa,1/25/2026,-342,285,-204,11.57%,7.76%,-297.8959276,1.49,#REF!,Basketball,moneyline,Boston Celtics,"$7,150.00 ","$5,005.00 ","$5,005.00 ",W,,,,,,"$2,453.43 ",$578.96 ,1/25/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:22:17:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah Jazz +15.5 L,SHti-pa,1/25/2026,-157,118,-104,12.03%,6.13%,-133.1750973,1.962,#REF!,Basketball,spread,Miami Heat,"$3,675.00 ","$2,572.50 ","$2,572.50 ",L,,,,,,"$2,572.50 ",$309.49 ,1/25/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:22:37:16,,,,,$157.00 ,$118.00 ,,,,,,,,,,,,,$152.00 ,$114.00 ,,,,,,,,,,,,,$130.00 ,$110.00 ,"$1,000.00 ","$1,000.00 ",$150.00 ,$110.00 ,,,,
Utah Jazz +18.5 L,SHti-pa,1/25/2026,-193,193,-149,10.08%,6.03%,-193,1.671,#REF!,Basketball,spread,Miami Heat,"$5,250.00 ","$3,675.00 ","$3,675.00 ",L,,,,,,"$3,675.00 ",$370.39 ,1/25/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:22:37:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dallas Mavericks ml L,SHti-pa,1/25/2026,-142,142,-115,9.70%,5.19%,-142,1.87,#REF!,Basketball,moneyline,Los Angeles Lakers,"$3,600.00 ","$2,520.00 ","$2,520.00 ",L,,,,,,"$2,520.00 ",$244.48 ,1/25/2026 0:00,#REF!,#REF!,#REF!,#REF!,2026:01:24:22:54:29,$196.00 ,"$2,000.00 ",$145.00 ,"$2,000.00 ",$161.00 ,$125.00 ,,,,,,,,,,,,,$140.00 ,$110.00 ,,,,,,,,,,,,,$125.00 ,$105.00 ,"$1,000.00 ","$1,000.00 ",$125.00 ,$105.00 ,,,,
